Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
Ene;General;Baja;Otros;Público;BTCGCD21 (BT / Bombeo de Agua Comunidades Campesinas);0;0;0;5;8,27526;334,51;0;0;0;0;0;0;30;35,827;1454,08;15;40,56992;1633,3;22;26,29996;1067,4;10;20,52918;828,17;0;0;0;9;13,3963;542,15;66;44,59369;1829,95
Ene;General;Baja;Otros;Público;BTCGCD06 (BT / Bombeo de Agua con Demanda);7;5,44884;615,02;0;0;0;0;0;0;5;33,188;3108,71;7;11,844;1068,83;8;16,22926;1819,53;0;0;0;17;110,85956;10763,12;0;0;0;1;0,498;43,65;9;4,412;491,4
Ene;General;Baja;Otros;Público;BTCGCD34 (BT / Bombeo de Agua con Demanda Horaria);0;0;0;0;0;0;0;0;0;4;1,505;174;1;2,389;178,68;1;0;4,33;0;0;0;0;0;0;0;0;0;0;0;0;18;22,66365;2981,22
Ene;General;Baja;Otros;Público;BTCGSD14 (BT / Bombeo de Agua para Servicio Público de Agua);0;0;0;15;14,75838;972,24;0;0;0;43;29,67296;1959,37;4;2,475;163,67;10;21,64184;1428,73;1;0,264;16,72;0;0;0;13;27,11731;1781,03;17;10,57442;696,02;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD40 (BT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0;0;5;5,694;349,36;0;0;0;14;80,15882;5381,55;0;0;0;0;0;0;1;2,972;285,63;0;0;0;0;0;0;0;0;0;80;605,99696;41383,14
Ene;General;Baja;Comercial;Público;BTCGSD01 (BT / Comercial);1;0,062;7,11;15;1,73142;199,52;0;0;0;52;40,25162;4165,61;18;6,708;692,28;20;7,715;779,13;75;58,916;5999,01;311;65,438;6853,49;1;0,357;34,88;55;18,4896;1894,9;16;5,723;578,88
Ene;General;Baja;Comercial;Público;BTCGCD01 (BT / Comercial con Demanda);0;0;0;0;0;0;0;0;0;5;20,851;2517,19;4;20,36;2544,53;3;19,08598;2072,72;0;0;0;2;13,483;1430,59;0;0;0;0;0;0;3;9,076;950,88
Ene;General;Baja;Comercial;Público;BTCGCD31 (BT / Comercial con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5,12958;549,57
Ene;General;Baja;Otros;Público;BTCGSD09 (BT / Culto Religioso);1;0,077;4,03;6;1,74828;99,74;0;0;0;1;0;1,41;3;0,041;5,62;1;0,091;4,5;2;1,331;70,47;3;0,403;18,3;1;0,13015;5,82;1;0,31;12,84;8;0,308;21,86
Ene;General;Baja;Otros;Público;BTCGCD32 (BT / Culto Religioso con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGSD05 (BT / Entidades Oficiales);355;103,23588;9597,57;981;463,66867;42708,06;0;0;0;1396;990,42883;92849,09;703;548,55055;50364,45;303;192,71546;17719,08;564;375,78772;34530,58;340;200,12072;18433,24;453;742,49086;64604,36;691;457,45934;42030,12;299;148,0065;13627,66
Ene;General;Baja;Otros;Público;BTCGCD07 (BT / Entidades Oficiales con Demanda);12;38,728;4160,5;1;6,37296;589,42;0;0;0;316;743,91988;75076,15;27;122,253;12819,82;25;139,84136;12943,12;66;140,11986;15651,59;67;252,14978;26329,43;6;10,525;1132,58;3;6,58666;651,54;29;27,11036;3229,59
Ene;General;Baja;Otros;Público;BTCGCD35 (BT / Entidades Oficiales con Demanda Horaria);0;0;0;0;0;0;0;0;0;2;2,484;266,6;0;0;0;0;0;0;7;85,27098;7883,71;0;0;0;0;0;0;0;0;0;217;741,99886;75739,16
Ene;General;Baja;Otros;Público;BTCGCD08 (BT / Escenarios Deportivos con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,86394;93,19;0;0;0;0;0;0;0;0;0;0;0;0;13;5,397;663,04
Ene;General;Baja;Industrial;Público;BTCGSD02 (BT / Industrial Artesanal);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,3672;29,29;0;0;0;0;0;0
Ene;General;Baja;Industrial;Público;BTCGCD02 (BT / Industrial con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;1;12,96;1245,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Industrial;Público;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4,74912;547,11
Ene;Alumbrado Público;;Alumbrado Público;Público;REFACTAL (Alumbrado Público / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481,04
Ene;Residencial;;Residencial;Público;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD09 (BT / Otros con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD38 (BT / Otros con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGSD08 (BT / Otros);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGSD12 (BT / Escenarios Deportivos);0;0;0;19;1,8258;179,99;0;0;0;1;2,60508;253,52;1;0,54;48,33;11;3,112;288,27;15;3,54076;321,87;2;1,507;136,38;7;1,41406;134,78;11;1,57396;145,91;6;1,133;107,39
Ene;Residencial;Baja;Residencial;Público;BTCRSD02 (BT / Residencial Temporal);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,68779;102,48;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGSD13 (BT / Bombeo de Agua);3;1,661;132,89;0;0;0;0;0;0;1;0,931;76,8;54;62,88188;5165,88;19;8,296;670,22;23;7,95316;671,55;73;88,44762;7271,09;0;0;0;24;26,8808;2207,64;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD12 (BT / Ocasional);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGSD11 (BT / Servicio Comunitario);0;0;0;3;0,19278;20,04;0;0;0;19;5,8034;525,14;8;1,487;141,03;0;0;0;6;1,927;177,81;0;0;0;0;0;0;1;0,012;2,39;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0;0;0;0;0;0;0;0;8;12,62;1415,84;2;0,58;177,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Público;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10,90584;1596,58
Ene;General;Baja;Otros;Público;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;Residencial;Baja;Residencial;Público;BTCRSD01 (BT / Residencial);0;0;0;530;58,476;6685,51;0;0;0;198;50,619;5843,9;211;26,289;2811,76;81;19,283;1931,38;515;117,679;13652,36;108;25,019;2718,8;114;14,9422;1590,71;100;13,16316;1418,5;1;0,189;19,14
Ene;General;Baja;Otros;Público;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD07 (MT / Asistencia Social con Demanda);14;105,9393;8184,02;18;14,5248;1352,01;0;0;0;33;448,556;33185,19;24;356,87245;27258,53;25;259,13878;20019,65;60;152,4154;12672,14;12;237,84318;17416,75;10;284,30346;20439,44;16;110,38126;8578,15;0;0;0
Ene;General;Media;Otros;Público;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0;0;40;1312,38684;87738,53;0;0;0;20;5616,5876;341741,78;4;615,02975;40893,58;2;400,88346;27304,5;34;2421,91198;161732,37;1;369,852;24423,03;0;0;0;10;709,5331;47662,92;7;199,78;13619,88
Ene;General;Media;Otros;Público;MTCGCD09 (MT / Beneficio Público con Demanda);35;96,8197;7520,55;33;34,52394;2845,88;0;0;0;63;987,21386;73779,41;44;343,82224;30024,67;34;132,81824;11224,16;215;401,7002;36729,95;15;107,74506;8851,4;15;45,30932;3708,88;34;150,52954;11865,05;0;0;0
Ene;General;Media;Otros;Público;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0;0;30;399,87472;29635,21;0;0;0;21;1614,1012;104654,62;4;25,41;1883,32;2;42,96954;3035,11;20;739,04968;55399,91;0;0;0;0;0;0;3;49,81218;3573,51;10;91,95552;6506,82
Ene;General;Media;Otros;Público;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0;0;0;0;0;0;0;0;0;0;0;1;0,36006;15,1;0;0;0;0;0;0;0;0;0;2;16,78308;672,73;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0;0;2;0,1428;63,84;0;0;0;2;16,86324;1119,83;149;855,84646;71087,7;89;1299,95628;101567,76;64;90,8407;8867,36;49;1455,01134;105496,62;7;65,95404;5126,57;32;292,08924;22778,25;0;0;0
Ene;General;Media;Otros;Público;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0;0;0;0;0;0;0;0;5;1324,05;77133;16;194,57986;15352,63;1;40,87854;2727,59;65;507,2801;45482,73;1;29,21076;1984,2;2;651,66115;43066,36;0;0;0;3;8,9411;1661,25
Ene;General;Media;Comercial;Público;MTCGCD01 (MT / Comercial con Demanda);0;0;0;0;0;0;0;0;0;5;62,424;6771,75;13;71,98488;17928,53;5;10,20816;1221,31;23;258,8731;29173,61;19;681,09989;79292,02;0;0;0;2;12,5103;1359,97;0;0;0
Ene;General;Media;Comercial;Público;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;1;3,3456;325,74;1;47,678;4709,7;8;141,9628;14639,21;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD13 (MT / Entidades Oficiales Con Demanda);98;185,93668;17047,27;203;264,81138;25046,73;0;0;0;211;3051,3798;238525,56;287;1626,2403;157421,14;133;579,68684;56367,24;512;1387,4383;134210,06;37;394,77228;35454,94;139;967,85982;95001,62;124;684,61048;62507,22;0;0;0
Ene;General;Media;Otros;Público;MTCGCD14 (MT / Entidades Oficiales Con Demanda Horaria);0;0;0;163;1589,47228;134054,79;0;0;0;124;6189,0232;426919,2;8;106,7353;9098,21;6;102,51102;8312,65;119;2066,72576;168265,89;1;105,042;9288,89;2;219,09888;17525,19;36;1845,69424;140396,92;31;1136,68085;93389,49
Ene;General;Media;Otros;Público;MTCGCD15 (MT / Escenarios Deportivos con Demanda);0;0;0;5;1,83804;194,64;0;0;0;1;1,7595;137,04;0;0;0;6;11,70864;1667,4;5;0,94166;278,58;0;0;0;6;-4,0736;878,64;2;5,74498;1465,14;0;0;0
Ene;General;Media;Otros;Público;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0;0;0;0;0;0;0;0;1;16,8;1468,27;0;0;0;0;0;0;7;39,90454;4808,42;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0;0;0;0;0;0;0;0;4;54,80154;3529,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD31 (MT / Estacionales y Ocasionales);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Industrial;Público;MTCGCD03 (MT / Industrial con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;293,9552;33806,61;0;0;0;0;0;0
Ene;General;Media;Industrial;Público;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4,16;0;0;0;0;0;0;0;0;0;0;0;0;1;104,3;10010,2
Ene;General;;Industrial;Público;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD37 (MT / Autoconsumo con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;1;0;4,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD19 (MT / Otros con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;;Comercial;Público;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0;0;0;0;0;0;0;0;6;40,2256;3039,06;3;2,49084;221,11;0;0;0;1;0,64566;111,16;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Media;Otros;Público;MTCGCD39 (MT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0;0;45;1105,24616;52425,2;0;0;0;28;1133,70288;55677,03;17;921,41656;46275,06;6;38,11128;2105,48;63;3648,76848;180989,62;0;0;0;0;0;0;35;491,9031;23918,11;4;373,31;17535,6
Ene;General;Alta;Otros;Público;ATCGCD14 (AT / Asistencia Social con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;1;420,069;27989,5;0;0;0;1;742,86;48552,07;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD15 (AT / Beneficio Público con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;249,447;17511,12;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0;0;0;0;0;0;0;0;2;3145,82243;166349,25;1;7092,422;417759,97;0;0;0;0;0;0;0;0;0;1;0;1,41;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Industrial;Público;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2230,7276;203030,89;0;0;0;0;0;0
Ene;General;;Otros;Público;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD05 (AT / Otros con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Comercial;Público;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD10 (AT / Entidades Oficiales con Demanda Horaria);0;0;0;2;604,439;51726,67;0;0;0;6;3109,687;193653,41;2;286,22832;20526,35;0;0;0;0;0;0;0;0;0;1;379,2;27946,05;2;1059,01;78260,68;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Otros;Público;ATCGCD13 (AT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0;0;0;0;0;0;0;0;1;643,2;26926,88;1;11728,56;485639,69;0;0;0;6;8238,16394;346349,87;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Alta;Industrial;Público;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26263,1451;2356117,96
Ene;General;Baja;Otros;Privado;BTCGSD06 (BT / Abonados Especiales con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Privado;BTCGSD10 (BT / Abonados Especiales con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Otros;Privado;NDCGCD01 (BT / Asistencia Social con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9,86397;784,04
Ene;General;Baja;Otros;Privado;BTCGCD21 (BT / Bombeo de Agua Comunidades Campesinas);0;0;0;21;36,54762;1476,61;0;0;0;2;0,641;27,04;333;194,30572;8005,29;40;22,87;942,8;932;604,37468;24827,41;10;8,36864;341,75;11;13,204;535,86;40;44,86864;1822,75;112;77,82496;3191,4
Ene;General;Baja;Otros;Privado;BTCGCD06 (BT / Bombeo de Agua con Demanda);0;0;0;0;0;0;0;0;0;38;107,4657;10243,75;84;111,461;13159,21;3;1,65534;263,09;28;147,67786;13295,48;11;42,4571;3967,39;1;1,58814;140,41;1;7,52046;618,42;19;14,43636;1517,79
Ene;General;Baja;Otros;Privado;BTCGCD34 (BT / Bombeo de Agua con Demanda Horaria);0;0;0;1;79,28564;4179,24;0;0;0;5;16,293;1457,7;0;0;0;9;151,97144;11707,39;2;29,9064;2417,96;0;0;0;0;0;0;0;0;0;4;5,46969;559,13
Ene;General;Baja;Comercial;Privado;BTCGSD01 (BT / Comercial);3512;948,05216;96666,11;17397;7606,53456;774863,06;0;0;0;66847;30910,64541;3135741,47;17422;9695,66373;984321,23;6884;3001,57701;304827,7;16066;8329,16836;844417,7;10779;4370,2783;444359,79;6054;2424,29601;243626,3;25930;8850,17544;899465,83;11726;4717,4221;478314,25
Ene;General;Baja;Comercial;Privado;BTCGCD01 (BT / Comercial con Demanda);12;27,197;2916,89;1;0,54162;76,55;0;0;0;4580;16382,48289;1825690,29;952;4179,065;470990,47;64;154,24948;18268,15;113;224,95852;26460,25;316;885,9402;102165,3;39;138,96518;14914,84;27;78,69072;8938,58;97;108,65684;13257,17
Ene;General;Baja;Comercial;Privado;BTCGCD31 (BT / Comercial con Demanda Horaria);0;0;0;1;5,47434;573,68;0;0;0;42;394,976;39688,01;0;0;0;0;0;0;22;157,7841;16522,51;2;6,605;636,28;0;0;0;0;0;0;620;2532,06333;273979,21
Ene;General;Baja;Otros;Privado;BTCGSD09 (BT / Culto Religioso);314;25,06218;1444,14;543;103,78849;5620,95;0;0;0;466;218,34735;19565,46;928;255,46465;13771,85;443;97,97642;5276,29;376;120,84004;6440,51;432;93,372;4844,94;193;41,42272;2114,22;739;140,65268;7511,42;408;54,68;2901,89
Ene;General;Baja;Otros;Privado;BTCGCD32 (BT / Culto Religioso con Demanda);1;0,527;53,01;0;0;0;0;0;0;59;80,11906;8019,78;3;4,874;558,62;3;3,35402;333,85;0;0;0;15;20,0747;2377,01;0;0;0;1;0,156;56,55;0;0;0
Ene;General;Baja;Otros;Privado;BTCGCD08 (BT / Escenarios Deportivos con Demanda);1;1,67;190,05;0;0;0;0;0;0;9;27,408;2938,82;0;0;0;3;0,69564;163,59;2;1,57432;236,45;1;0,0612;45,53;0;0;0;0;0;0;0;0;0
Ene;General;Baja;Industrial;Privado;BTCGSD02 (BT / Industrial Artesanal);86;16,46812;1390,2;823;300,5016;25579,25;0;0;0;805;400,03918;35626,99;165;77,559;6614,7;184;48,42086;4078,79;269;148,4732;12717,08;24;8,19554;685,84;78;30,02013;2543,41;85;30,4294;2565,63;213;73,73662;6164,41
Ene;General;Baja;Industrial;Privado;BTCGCD02 (BT / Industrial con Demanda);5;2,777;463,24;0;0;0;0;0;0;482;1217,70646;134997,06;11;10,927;1716,44;4;0,96972;153,68;45;72,79112;8944,83;44;22,99342;3145,39;0;0;0;0;0;0;11;9,292;1010,18
Ene;General;Baja;Industrial;Privado;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0;0;0;0;0;0;0;0;1;5,249;442,11;2;65,6268;6602,04;6;16,50988;2525,51;24;283,7985;26166,04;1;7,252;689,02;0;0;0;0;0;0;165;774,46737;66197,74
Ene;Alumbrado Público;;Alumbrado Público;Privado;REFACTAL (Alumbrado Público / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ene;Residencial;;Residencial;Privado;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
