Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
Feb;General;Baja;Otros;Público;BTCGCD21 (BT / Bombeo de Agua Comunidades Campesinas);0;0,00;0,00;5;5,13;208,76;2;3,68;148,72;0;0,00;0,00;0;0,00;0,00;1;2,35;94,62;8;5,43;222,84;10;44,25;1.779,03;0;0,00;0,00;9;12,24;495,78;53;31,39;1.292,86
Feb;General;Baja;Otros;Público;BTCGCD06 (BT / Bombeo de Agua con Demanda);7;3,35;419,46;0;0,00;0,00;12;14,89;1.279,14;6;36,91;3.379,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;17;92,06;7.901,41;0;0,00;0,00;1;0,33;57,76;22;14,37;1.139,20
Feb;General;Baja;Otros;Público;BTCGCD34 (BT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;2,29;240,83;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;16;44,11;3.846,18
Feb;General;Baja;Otros;Público;BTCGSD14 (BT / Bombeo de Agua para Servicio Público de Agua);0;0,00;0,00;16;19,29;1.270,59;3;1,66;106,87;43;34,50;2.276,69;0;0,00;0,00;11;91,86;6.500,88;0;0,00;0,00;0;0,00;0,00;11;20,19;1.325,59;17;8,44;559,73;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD40 (BT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;5;6,56;405,77;0;0,00;0,00;14;83,18;5.371,29;0;0,00;0,00;0;0,00;0,00;1;3,23;323,16;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;78;655,29;42.427,06
Feb;General;Baja;Comercial;Público;BTCGSD01 (BT / Comercial);1;0,00;1,50;17;5,57;575,34;191;105,08;10.707,64;55;48,23;5.025,86;0;0,00;0,00;9;5,51;556,41;22;13,30;1.358,63;318;72,43;7.639,96;1;0,79;79,01;52;15,25;1.566,56;11;4,44;449,86
Feb;General;Baja;Comercial;Público;BTCGCD01 (BT / Comercial con Demanda);0;0,00;0,00;0;0,00;0,00;3;2,38;295,52;5;27,54;3.262,59;0;0,00;0,00;1;2,44;302,80;0;0,00;0,00;2;12,13;1.445,53;0;0,00;0,00;0;0,00;0,00;3;9,61;999,11
Feb;General;Baja;Comercial;Público;BTCGCD31 (BT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;10,60;994,74
Feb;General;Baja;Otros;Público;BTCGSD09 (BT / Culto Religioso);0;0,00;0,00;2;0,08;5,44;4;0,04;7,03;1;0,00;1,47;0;0,00;0,00;1;0,54;27,52;2;0,88;45,46;3;0,49;21,60;1;0,29;11,66;1;0,12;5,39;8;0,41;25,50
Feb;General;Baja;Otros;Público;BTCGCD32 (BT / Culto Religioso con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGSD05 (BT / Entidades Oficiales);349;95,67;8.909,89;1.001;740,83;68.432,20;390;215,13;19.854,87;1.511;1.113,25;104.519,52;0;0,00;0,00;292;195,67;17.974,98;553;394,75;35.691,73;332;222,37;20.522,12;461;429,30;39.520,67;690;501,16;46.079,96;296;143,08;13.177,22
Feb;General;Baja;Otros;Público;BTCGCD07 (BT / Entidades Oficiales con Demanda);11;36,06;3.887,21;0;0,00;0,00;24;46,24;4.660,33;307;845,07;83.405,79;0;0,00;0,00;26;67,01;7.375,99;72;190,10;19.264,81;67;300,24;30.412,81;6;22,38;2.238,62;3;8,00;778,23;33;28,93;3.365,24
Feb;General;Baja;Otros;Público;BTCGCD35 (BT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;3,50;370,62;0;0,00;0,00;0;0,00;0,00;8;81,70;7.673,75;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;210;932,23;87.688,06
Feb;General;Baja;Otros;Público;BTCGCD08 (BT / Escenarios Deportivos con Demanda);0;0,00;0,00;0;0,00;0,00;5;0,33;115,71;0;0,00;0,00;0;0,00;0,00;1;0,00;6,20;0;0,00;0,00;0;0,00;0,00;1;0,00;85,33;0;0,00;0,00;13;8,43;905,91
Feb;General;Baja;Industrial;Público;BTCGSD02 (BT / Industrial Artesanal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,49;40,18;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Industrial;Público;BTCGCD02 (BT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Industrial;Público;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;7,15;698,51
Feb;Residencial;NO APLICA;Residencial;Público;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;8,59;0,00;0;0,00;0,00;0;2,42;466,32;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD09 (BT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD38 (BT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGSD08 (BT / Otros);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGSD12 (BT / Escenarios Deportivos);0;0,00;0,00;19;1,71;171,49;0;0,00;0,00;1;3,45;338,38;0;0,00;0,00;8;2,13;198,72;11;3,15;288,62;2;1,71;154,88;9;2,54;236,89;11;1,21;117,17;6;1,06;100,56
Feb;Residencial;Baja;Residencial;Público;BTCRSD02 (BT / Residencial Temporal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;11;1,06;152,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGSD13 (BT / Bombeo de Agua);0;0,00;0,00;0;0,00;0,00;5;3,21;260,29;2;3,24;277,28;0;0,00;0,00;7;5,41;444,95;10;3,91;324,77;72;75,84;6.226,14;0;0,00;0,00;25;20,75;1.701,66;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD12 (BT / Ocasional);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGSD11 (BT / Servicio Comunitario);0;0,00;0,00;3;0,30;28,90;3;0,54;50,77;19;6,94;644,09;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,00;1,41;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;8;16,98;1.777,69;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;5;8,21;1.066,44
Feb;General;Baja;Otros;Público;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;Residencial;Baja;Residencial;Público;BTCRSD01 (BT / Residencial);0;0,00;0,00;532;77,38;8.991,28;544;139,24;14.977,66;207;62,35;7.181,46;0;0,00;0,00;2;0,08;10,53;267;71,29;7.823,64;113;25,31;2.702,75;118;21,98;2.389,53;109;14,05;1.561,39;0;0,00;0,00
Feb;General;Baja;Otros;Público;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD07 (MT / Asistencia Social con Demanda);14;101,48;8.185,77;18;22,68;1.964,88;18;124,46;9.625,08;31;412,51;29.823,30;0;0,00;0,00;26;284,67;21.405,43;57;174,49;14.080,14;12;220,07;16.266,82;10;380,85;27.423,06;15;148,14;11.090,31;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0,00;0,00;38;1.538,12;103.500,68;10;800,82;53.662,74;20;5.982,95;363.818,48;0;0,00;0,00;3;474,35;32.175,87;33;2.570,76;172.449,56;1;242,76;15.916,51;0;0,00;0,00;10;777,74;52.415,27;7;232,74;16.035,98
Feb;General;Media;Otros;Público;MTCGCD09 (MT / Beneficio Público con Demanda);35;102,49;8.143,84;37;64,35;4.994,64;56;277,61;23.305,44;61;929,14;69.446,52;0;0,00;0,00;27;78,62;6.765,96;213;386,37;33.839,75;16;97,16;8.169,01;15;73,44;5.734,29;33;171,57;13.346,95;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0,00;0,00;45;499,30;37.065,41;5;55,46;4.114,51;21;1.722,53;110.238,68;0;0,00;0,00;1;45,55;3.235,59;19;820,73;58.593,69;0;0,00;0,00;0;0,00;0,00;3;48,57;3.508,87;10;112,88;7.834,18
Feb;General;Media;Otros;Público;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;14,20;569,58;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0,00;0,00;2;0,04;57,36;32;144,43;16.370,65;2;37,98;2.376,61;0;0,00;0,00;63;1.059,09;81.600,36;36;42,69;4.523,27;49;1.389,17;99.566,44;5;35,68;3.070,12;34;272,32;21.311,85;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;1;11,62;814,52;4;155,12;13.514,82;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;45;518,29;40.341,34;1;29,25;1.969,69;2;716,68;45.164,77;0;0,00;0,00;3;12,29;1.668,40
Feb;General;Media;Comercial;Público;MTCGCD01 (MT / Comercial con Demanda);0;0,00;0,00;0;0,00;0,00;7;17,44;2.030,62;6;67,24;7.289,92;0;0,00;0,00;4;4,43;700,14;23;280,83;31.234,19;20;332,69;38.159,20;0;0,00;0,00;2;9,19;1.007,79;0;0,00;0,00
Feb;General;Media;Comercial;Público;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;8;210,44;21.090,69;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD13 (MT / Entidades Oficiales Con Demanda);97;178,90;16.692,06;207;327,95;30.046,18;172;1.168,25;108.255,83;203;3.509,49;269.395,94;0;0,00;0,00;135;672,75;63.803,69;511;1.673,30;159.990,36;37;471,41;41.732,96;138;1.540,63;137.385,15;121;718,73;65.651,61;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD14 (MT / Entidades Oficiales Con Demanda Horaria);0;0,00;0,00;159;2.342,72;184.999,76;14;580,32;48.376,49;126;7.052,04;483.436,79;0;0,00;0,00;6;121,68;9.464,42;120;2.372,44;191.119,14;1;164,55;12.935,71;2;241,68;18.891,83;39;1.922,69;146.809,63;31;1.404,93;113.295,66
Feb;General;Media;Otros;Público;MTCGCD15 (MT / Escenarios Deportivos con Demanda);0;0,00;0,00;5;0,41;111,04;0;0,00;0,00;1;2,35;193,20;0;0,00;0,00;5;14,58;1.507,00;5;1,40;294,23;0;0,00;0,00;5;1,39;523,45;1;3,27;353,05;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;24,85;2.202,53;0;0,00;0,00;0;0,00;0,00;6;44,89;3.838,15;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;57,23;3.636,65;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD31 (MT / Estacionales y Ocasionales);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Industrial;Público;MTCGCD03 (MT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;1;1,35;464,32;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;269,73;32.408,12;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Industrial;Público;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;2;100,91;11.503,44;0;0,00;0,00;0;0,00;0,00;1;0,00;5,99;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;151,13;14.395,59
Feb;General;NO APLICA;Industrial;Público;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD37 (MT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD19 (MT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;NO APLICA;Comercial;Público;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-0,94;-111,90;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,01;0,65
Feb;General;Media;Otros;Público;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;6;40,99;3.120,15;0;0,00;0,00;0;0,00;0,00;2;3,38;790,06;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Media;Otros;Público;MTCGCD39 (MT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;43;1.294,86;60.557,27;9;237,19;11.387,34;25;1.121,92;54.718,29;0;0,00;0,00;6;36,17;2.019,42;59;2.622,56;133.872,72;0;0,00;0,00;0;0,00;0,00;28;339,73;18.096,71;4;428,34;20.133,79
Feb;General;Alta;Otros;Público;ATCGCD14 (AT / Asistencia Social con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;859,30;56.617,57;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD15 (AT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;219,67;16.343,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;4.453,61;225.940,18;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Industrial;Público;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;2;11.180,37;1.100.208,40;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;2.142,65;200.036,83;0;0,00;0,00;0;0,00;0,00
Feb;General;NO APLICA;Otros;Público;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-24,59;199,78;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-5,63;-365,73
Feb;General;Alta;Otros;Público;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD05 (AT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Comercial;Público;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD10 (AT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;2;2.185,10;151.600,22;1;400,79;31.737,53;6;3.235,74;203.267,43;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;331,20;24.660,91;2;1.155,73;81.678,57;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Feb;General;Alta;Otros;Público;ATCGCD13 (AT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;1;2.559,38;117.534,81;1;688,80;28.638,97;0;0,00;0,00;0;0,00;0,00;7;3.711,36;162.313,10;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
