Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
Jlo;General;Baja;Otros;Público;BTCGCD21 (BT / Bombeo de Agua Comunidades Campesinas);0;0,00;0,00;5;6,55;265,36;2;2,87;116,16;0;0,00;0,00;19;20,64;839,39;15;51,04;2.052,18;0;0,00;0,00;10;23,14;932,79;0;0,00;0,00;9;13,89;561,98;54;31,63;1.303,08
Jlo;General;Baja;Otros;Público;BTCGCD06 (BT / Bombeo de Agua con Demanda);7;2,44;347,66;0;0,00;0,00;11;16,02;1.424,82;5;38,78;3.317,89;8;11,84;1.074,47;8;19,70;2.137,62;0;0,00;0,00;17;121,34;10.056,53;0;0,00;0,00;1;0,43;36,23;22;13,75;1.094,54
Jlo;General;Baja;Otros;Público;BTCGCD34 (BT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;1,18;140,40;0;0,00;0,00;1;0,00;4,33;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;18;35,43;3.239,61
Jlo;General;Baja;Otros;Público;BTCGSD14 (BT / Bombeo de Agua para Servicio Público de Agua);0;0,00;0,00;15;13,82;910,26;3;1,52;98,73;43;31,72;2.094,21;3;0,76;51,50;10;24,58;1.621,93;0;0,00;0,00;0;0,00;0,00;13;21,68;1.422,24;17;14,60;955,93;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD40 (BT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;5;5,92;368,66;0;0,00;0,00;15;72,93;4.858,65;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;80;655,70;42.276,82
Jlo;General;Baja;Comercial;Público;BTCGSD01 (BT / Comercial);1;0,01;2,51;16;5,63;578,21;194;111,99;11.411,97;54;43,76;4.529,55;16;7,34;749,37;21;10,12;1.022,75;0;0,00;0,00;312;64,78;6.860,15;1;1,14;115,78;52;17,65;1.812,01;16;4,37;446,64
Jlo;General;Baja;Comercial;Público;BTCGCD01 (BT / Comercial con Demanda);0;0,00;0,00;0;0,00;0,00;2;0,49;108,83;7;27,81;3.295,79;4;25,21;3.059,18;3;10,27;1.327,09;0;0,00;0,00;2;11,74;1.367,09;0;0,00;0,00;0;0,00;0,00;3;7,81;836,84
Jlo;General;Baja;Comercial;Público;BTCGCD31 (BT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;11,41;1.052,70
Jlo;General;Baja;Otros;Público;BTCGSD09 (BT / Culto Religioso);0;0,00;0,00;6;5,57;327,25;4;0,10;9,05;1;0,00;1,41;2;0,02;3,47;0;0,00;0,00;0;0,00;0,00;3;0,52;22,61;1;0,29;11,66;1;0,24;10,08;8;0,31;21,81
Jlo;General;Baja;Otros;Público;BTCGCD32 (BT / Culto Religioso con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGSD05 (BT / Entidades Oficiales);354;110,70;10.292,33;989;534,89;49.243,55;381;208,81;19.275,96;1.512;923,06;85.955,97;705;595,85;54.736,42;301;217,36;20.002,57;0;0,00;0,00;334;219,29;20.196,49;457;528,45;48.806,25;691;478,56;43.940,70;295;133,55;12.294,08
Jlo;General;Baja;Otros;Público;BTCGCD07 (BT / Entidades Oficiales con Demanda);12;38,82;4.113,53;1;4,42;354,85;23;43,64;4.419,78;313;792,96;79.076,70;30;151,13;15.402,48;26;65,15;7.091,24;0;0,00;0,00;67;274,14;27.683,29;6;16,52;1.750,77;3;8,19;782,15;32;25,09;3.035,86
Jlo;General;Baja;Otros;Público;BTCGCD35 (BT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;4,00;407,09;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;216;828,52;79.978,17
Jlo;General;Baja;Otros;Público;BTCGCD08 (BT / Escenarios Deportivos con Demanda);0;0,00;0,00;0;0,00;0,00;4;0,25;89,98;0;0,00;0,00;0;0,00;0,00;1;0,90;94,32;0;0,00;0,00;0;0,00;0,00;1;0,00;58,89;0;0,00;0,00;13;5,78;693,59
Jlo;General;Baja;Industrial;Público;BTCGSD02 (BT / Industrial Artesanal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,37;29,29;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Industrial;Público;BTCGCD02 (BT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Industrial;Público;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;6,53;623,06
Jlo;Residencial;NO APLICA;Residencial;Público;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-0,42;-2.407,75;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD09 (BT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD38 (BT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGSD08 (BT / Otros);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGSD12 (BT / Escenarios Deportivos);0;0,00;0,00;19;2,31;219,34;0;0,00;0,00;1;3,43;335,93;1;1,66;152,30;12;3,54;324,71;0;0,00;0,00;2;1,59;143,71;9;1,65;155,15;11;2,32;214,01;6;1,32;121,87
Jlo;Residencial;Baja;Residencial;Público;BTCRSD02 (BT / Residencial Temporal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;11;0,87;127,04;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGSD13 (BT / Bombeo de Agua);1;0,13;11,06;0;0,00;0,00;6;2,86;232,68;1;0,94;77,43;55;67,06;5.518,11;20;9,45;771,90;0;0,00;0,00;73;93,08;7.655,87;0;0,00;0,00;25;26,65;2.194,07;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD12 (BT / Ocasional);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGSD11 (BT / Servicio Comunitario);0;0,00;0,00;3;0,20;20,42;3;0,27;26,28;19;6,50;595,43;8;2,35;220,21;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,00;1,66;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;8;14,42;1.543,89;2;0,81;196,24;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;5;11,31;1.304,83
Jlo;General;Baja;Otros;Público;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;Residencial;Baja;Residencial;Público;BTCRSD01 (BT / Residencial);0;0,00;0,00;528;57,56;6.761,30;485;120,65;13.443,75;209;43,39;4.769,00;216;25,46;2.806,25;83;22,67;2.470,24;0;0,00;0,00;111;24,67;2.863,58;116;14,09;1.528,33;108;14,85;1.673,49;0;0,00;0,00
Jlo;General;Baja;Otros;Público;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD07 (MT / Asistencia Social con Demanda);14;107,43;8.491,47;18;21,85;1.848,28;18;131,76;10.026,80;32;465,25;33.458,62;23;378,00;28.475,56;25;265,99;20.471,84;0;0,00;0,00;12;230,27;16.881,46;10;284,37;20.595,04;16;122,90;9.335,02;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0,00;0,00;38;1.293,91;87.862,10;10;848,58;56.434,78;20;5.557,31;337.578,43;4;574,03;38.095,45;2;471,95;31.850,55;0;0,00;0,00;1;258,47;17.003,25;0;0,00;0,00;10;662,12;44.502,97;7;197,19;13.417,23
Jlo;General;Media;Otros;Público;MTCGCD09 (MT / Beneficio Público con Demanda);34;108,91;8.465,89;34;21,10;2.039,23;56;346,86;28.427,13;63;1.331,16;93.863,98;42;326,77;28.349,86;34;150,94;12.346,57;0;0,00;0,00;16;114,87;9.372,13;15;69,33;5.414,08;34;177,14;13.773,30;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0,00;0,00;37;417,66;31.597,88;5;56,23;4.179,90;21;1.954,37;125.009,00;4;40,88;2.867,87;2;82,78;5.511,07;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;62,30;4.507,06;10;78,94;5.546,53
Jlo;General;Media;Otros;Público;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;0,21;9,86;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;18,35;735,35;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0,00;0,00;2;0,09;60,92;31;150,14;13.757,02;2;18,28;1.133,83;165;1.171,19;95.996,97;90;1.191,15;95.152,00;0;0,00;0,00;49;1.528,17;109.529,12;5;25,23;2.243,69;32;275,09;21.474,32;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;1;46,03;2.969,42;4;189,82;15.715,47;5;1.393,22;80.433,40;8;55,55;5.314,28;1;42,09;2.823,70;0;0,00;0,00;1;29,31;1.997,29;2;690,45;44.717,84;0;0,00;0,00;3;9,86;1.884,92
Jlo;General;Media;Comercial;Público;MTCGCD01 (MT / Comercial con Demanda);0;0,00;0,00;0;0,00;0,00;8;23,84;2.773,81;5;61,24;6.568,92;11;53,60;6.323,29;6;23,88;2.697,90;0;0,00;0,00;20;368,89;41.401,15;0;0,00;0,00;2;10,53;1.147,47;0;0,00;0,00
Jlo;General;Media;Comercial;Público;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-0,01;-31,73;1;58,18;5.662,25;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD13 (MT / Entidades Oficiales Con Demanda);97;183,97;17.105,60;208;422,97;36.707,67;173;1.177,57;108.058,38;210;3.314,56;254.661,47;292;1.779,73;166.432,27;134;635,56;60.296,06;0;0,00;0,00;37;465,37;41.195,98;137;1.206,85;112.276,01;123;692,51;63.663,31;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD14 (MT / Entidades Oficiales Con Demanda Horaria);0;0,00;0,00;159;1.622,57;136.741,08;15;1.187,13;94.450,66;126;6.697,16;458.626,59;9;146,42;13.545,27;6;127,38;9.986,85;0;0,00;0,00;1;120,25;9.959,38;2;243,21;19.201,11;39;2.155,29;162.973,29;33;1.218,93;97.537,30
Jlo;General;Media;Otros;Público;MTCGCD15 (MT / Escenarios Deportivos con Demanda);0;0,00;0,00;5;0,25;99,75;0;0,00;0,00;1;0,98;94,27;0;0,00;0,00;6;15,05;1.644,03;0;0,00;0,00;0;0,00;0,00;4;2,37;538,92;2;7,29;1.924,17;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;28,00;2.458,78;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;56,08;3.711,48;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD31 (MT / Estacionales y Ocasionales);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Industrial;Público;MTCGCD03 (MT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;1;1,45;506,05;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;161,75;21.524,60;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Industrial;Público;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;3;1.593,85;150.904,46;0;0,00;0,00;0;0,00;0,00;1;0,00;4,16;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;111,09;11.013,07
Jlo;General;NO APLICA;Industrial;Público;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD37 (MT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,00;7,16;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD19 (MT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;NO APLICA;Comercial;Público;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;0,49;48,50;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;84,56
Jlo;General;Media;Otros;Público;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;6;39,66;3.019,44;4;3,54;311,95;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Media;Otros;Público;MTCGCD39 (MT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;45;1.189,31;56.490,41;9;251,86;11.976,32;28;1.192,90;59.261,68;17;729,97;37.759,77;6;49,39;2.591,34;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;31;466,44;23.740,11;4;457,31;21.248,66
Jlo;General;Alta;Otros;Público;ATCGCD14 (AT / Asistencia Social con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;421,11;27.900,95;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD15 (AT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;335,30;24.172,65;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;2.477,76;131.924,78;1;2.944,79;198.479,49;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Industrial;Público;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;1;10.192,29;1.052.464,89;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;2.105,87;187.031,60;0;0,00;0,00;0;0,00;0,00
Jlo;General;NO APLICA;Otros;Público;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-6,42;-100.998,32;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-0,16;3,02
Jlo;General;Alta;Otros;Público;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD05 (AT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Comercial;Público;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD10 (AT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;2;2.139,57;148.326,56;0;0,00;0,00;6;2.705,64;171.936,31;2;278,49;19.891,28;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;384,00;28.292,65;2;1.044,04;76.815,15;0;0,00;0,00
Jlo;General;Alta;Otros;Público;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
