Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
May;General;Baja;Otros;Público;BTCGSD05 (BT / Entidades Oficiales);353;120,79;11.261,39;995;534,75;49.281,32;389;217,03;20.022,78;1.514;1.114,68;104.606,79;702;670,03;61.604,11;297;196,46;18.049,15;565;419,84;38.471,40;333;236,68;21.822,01;459;686,80;63.492,68;691;495,33;45.520,28;292;135,49;12.470,02
May;General;Baja;Otros;Público;BTCGCD07 (BT / Entidades Oficiales con Demanda);11;38,90;4.074,76;0;0,00;0,00;24;46,58;4.650,09;309;863,95;85.339,78;31;180,91;17.885,60;26;73,09;7.751,65;71;195,54;20.383,54;67;296,86;29.958,93;6;19,17;1.987,86;3;7,96;758,79;32;25,89;3.099,46
May;General;Baja;Otros;Público;BTCGCD35 (BT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;3,76;391,63;0;0,00;0,00;0;0,00;0,00;7;79,70;7.485,30;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;211;868,56;83.861,85
May;General;Baja;Otros;Público;BTCGCD08 (BT / Escenarios Deportivos con Demanda);0;0,00;0,00;0;0,00;0,00;5;0,28;111,87;0;0,00;0,00;0;0,00;0,00;1;1,01;102,61;0;0,00;0,00;0;0,00;0,00;1;0,00;85,33;0;0,00;0,00;13;5,85;699,27
May;General;Baja;Industrial;Público;BTCGSD02 (BT / Industrial Artesanal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,24;19,28;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Industrial;Público;BTCGCD02 (BT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Industrial;Público;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;10,49;1.010,40
May;Residencial;NO APLICA;Residencial;Público;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-1,05;-8.041,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD09 (BT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD38 (BT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD08 (BT / Otros);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD12 (BT / Escenarios Deportivos);0;0,00;0,00;19;2,05;200,97;0;0,00;0,00;1;3,44;337,36;1;1,05;95,67;12;3,68;337,22;11;4,58;417,15;2;1,58;143,07;9;2,20;205,22;11;-0,07;-1,05;6;1,42;131,16
May;Residencial;Baja;Residencial;Público;BTCRSD02 (BT / Residencial Temporal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;11;1,69;232,61;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD13 (BT / Bombeo de Agua);0;0,00;0,00;0;0,00;0,00;5;3,38;274,37;1;0,17;11,95;54;62,51;5.135,41;20;9,02;733,64;9;3,72;306,40;72;86,44;7.114,76;0;0,00;0,00;25;25,91;2.129,42;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD12 (BT / Ocasional);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD11 (BT / Servicio Comunitario);0;0,00;0,00;3;0,19;19,85;3;0,24;23,58;19;6,62;616,15;8;2,61;244,21;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,00;1,41;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;8;16,98;1.759,93;2;0,47;169,28;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;5;11,23;1.315,46
May;General;Baja;Otros;Público;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;Residencial;Baja;Residencial;Público;BTCRSD01 (BT / Residencial);1;0,95;113,64;531;73,54;8.903,99;515;136,31;14.819,89;211;84,85;9.314,50;212;25,82;2.788,82;83;26,46;2.721,89;257;58,36;6.202,40;113;30,62;3.215,22;118;19,25;2.031,09;108;13,66;1.475,44;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD07 (MT / Asistencia Social con Demanda);14;106,46;8.399,51;18;16,24;1.490,75;18;131,82;10.071,97;31;442,88;32.151,43;22;412,29;30.987,37;25;315,29;23.502,63;57;180,33;14.466,29;12;255,39;18.744,25;10;369,38;26.628,88;15;138,84;10.453,87;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0,00;0,00;38;1.531,53;103.689,92;10;803,17;53.944,62;20;6.329,46;383.161,76;4;610,62;40.549,90;2;447,28;30.338,49;33;2.603,59;173.185,72;1;267,04;17.544,33;0;0,00;0,00;10;716,04;48.210,70;7;220,69;15.044,79
May;General;Media;Otros;Público;MTCGCD09 (MT / Beneficio Público con Demanda);35;110,54;8.693,22;36;-13,34;-407,47;56;352,55;29.024,48;62;1.094,47;80.165,04;42;320,23;27.372,71;34;145,62;11.647,15;212;484,24;41.126,13;16;91,84;7.843,56;15;71,03;5.540,57;33;169,11;13.197,20;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0,00;0,00;46;471,35;36.473,85;5;50,85;3.770,66;21;1.888,32;121.703,91;4;35,14;2.481,17;2;38,07;2.763,31;19;1.209,92;86.771,30;0;0,00;0,00;0;0,00;0,00;3;61,35;4.562,88;10;96,72;6.641,69
May;General;Media;Otros;Público;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;0,43;18,66;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;16,27;652,04;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0,00;0,00;2;0,10;61,41;31;144,19;14.098,69;2;14,76;1.006,47;166;1.216,41;100.657,64;90;1.102,60;87.208,07;36;52,46;4.947,63;49;1.390,16;99.910,01;5;20,43;1.803,98;32;272,27;21.102,85;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;1;22,84;1.529,33;4;191,79;16.065,75;5;925,05;58.049,94;8;59,74;5.959,21;1;33,37;2.303,56;46;462,89;37.155,23;1;26,87;1.794,43;2;688,29;43.527,92;0;0,00;0,00;3;7,68;1.412,82
May;General;Media;Comercial;Público;MTCGCD01 (MT / Comercial con Demanda);0;0,00;0,00;0;0,00;0,00;8;21,69;2.536,57;5;69,81;7.460,84;12;97,80;11.218,56;6;23,38;2.568,20;23;262,57;29.284,43;20;354,42;39.592,66;0;0,00;0,00;2;9,24;1.015,76;0;0,00;0,00
May;General;Media;Comercial;Público;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;3,57;340,83;1;64,38;6.217,41;8;186,86;18.783,30;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD13 (MT / Entidades Oficiales Con Demanda);97;187,60;17.370,01;207;332,05;30.404,59;173;1.258,28;115.723,35;210;3.681,67;282.050,23;291;2.049,42;191.064,17;135;750,29;73.697,08;513;1.701,72;157.290,62;37;485,25;43.282,11;139;1.432,19;131.691,74;123;690,00;62.943,92;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD14 (MT / Entidades Oficiales Con Demanda Horaria);0;0,00;0,00;159;1.954,73;159.492,66;14;614,76;50.542,84;126;7.384,75;504.733,57;9;164,92;14.785,20;6;96,23;7.722,10;119;2.372,00;189.998,17;1;152,85;11.938,39;2;245,47;19.302,71;39;2.126,56;160.440,66;31;1.316,62;106.370,17
May;General;Media;Otros;Público;MTCGCD15 (MT / Escenarios Deportivos con Demanda);0;0,00;0,00;5;0,42;111,84;0;0,00;0,00;1;1,20;102,64;0;0,00;0,00;6;12,26;1.425,14;5;1,74;349,03;0;0,00;0,00;5;1,55;406,54;2;7,37;2.068,47;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;19,25;1.614,32;0;0,00;0,00;0;0,00;0,00;6;46,01;3.944,69;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;56,90;3.770,51;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD31 (MT / Estacionales y Ocasionales);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Industrial;Público;MTCGCD03 (MT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;1;1,45;493,46;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;376,20;41.478,59;0;0,00;0,00;0;0,00;0,00
May;General;Media;Industrial;Público;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;2;129,41;14.094,59;0;0,00;0,00;0;0,00;0,00;1;0,00;5,99;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;114,24;11.147,77
May;General;NO APLICA;Industrial;Público;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD37 (MT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,00;1,41;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD19 (MT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;NO APLICA;Comercial;Público;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;15,62;2.035,73;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;6;47,60;3.584,88;4;2,89;272,45;0;0,00;0,00;1;0,73;118,14;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD39 (MT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;44;1.167,14;55.670,22;9;240,71;11.857,30;28;1.243,30;60.619,80;18;777,77;40.620,18;6;43,72;2.389,54;62;3.226,90;160.561,69;0;0,00;0,00;0;0,00;0,00;29;451,14;22.857,17;4;443,92;20.771,57
May;General;Alta;Otros;Público;ATCGCD14 (AT / Asistencia Social con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;470,86;31.135,31;0;0,00;0,00;1;833,94;54.833,97;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD15 (AT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;361,84;26.151,33;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;2.070,03;110.845,32;1;5.885,48;354.270,30;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Industrial;Público;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;2;10.795,23;1.094.928,34;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;2.079,75;186.668,24;0;0,00;0,00;0;0,00;0,00
May;General;NO APLICA;Otros;Público;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-65,80;-6.464,08;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,94;59,50
May;General;Alta;Otros;Público;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD05 (AT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Comercial;Público;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD10 (AT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;2;1.982,34;138.405,44;1;494,13;37.696,89;6;3.480,75;215.533,10;2;300,89;21.754,13;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;364,80;26.883,15;2;1.041,01;77.397,99;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD13 (AT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;1;2.947,97;122.193,48;1;820,80;34.721,55;1;11.974,32;495.274,72;0;0,00;0,00;6;8.105,90;339.234,01;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
